image_path,mask_path,level1,level2,class_name,source
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd18213a43b970cc79ed94c34124a2d4.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd20a1c20c8074fbd7b14641c4bf86ca.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd289afa98f63a11a85df762c0bbe675.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd2a97999027dfbc91bb0e9a7a26b0c4.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd341d5ebafb95f9223e82413860cd24.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd34daf62603646faad330bb177e7d4d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd644f60d2083ed14f38a4df7a3e9361.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dd90d8f0ae43b8ef5a8db9a4f1193f35.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\ddb3b54705cf6843425c69996ed05d10.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\ddbffe77e6c2a3ed1c147ccc25239879.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\ddcbf2baa928e691829f8ebd20c4d9ff.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de0bafdf5a213422dec9546cf17b5992.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de169098ec8451de53f5c09ae86a9cda.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de1c587914601810bdc916029b45e0cf.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de455fef7399d42ee2dbb480f7458bd5.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de4ca90ba12ad1d54f3a13229aa70efd.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de558fb6ea4a05a2587fed2adf7da505.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de56d97aedf9d5ce9352c09cebad56c3.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de56e2c6db9d433ded06a58d523af7e6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de7351fe1817015729e64265154f7077.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de7e0eb6d52aeb9c074e6fce18914908.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de844d74fb76cd5f1b85d340106ed028.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\de8c10722eb408f360f3f66271209193.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dea2377a4d4efee9413fe5aa223047a3.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\deb84cfff0526fa565c5a16e43c2301f.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\decd05d885788ecb86cd58fa75d0abe9.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dee629c5de8ec05a139979d063275a2e.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dee75bea1f7fb520e25ffe24abdb4e7f.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\def00ce606877a67e2429245817b27a0.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df02ea495333af8332a145a2a378cbd9.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df11d8b51c45fdb565eb3618c3d2a96b.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df1c317ad9c7cdc32e664f7a39ca772d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df1cdf0d7da64100b855fc784771b235.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df2d7d00fa7fef3ffb71a1ef26095c37.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df3a94e53baa23694f37012ca235e80c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df3ad8abb9d0bc1d170f57f1b94cb7b0.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df4295133fe25183ac939477da739d30.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\df56f6487f56b95305c76b879847a379.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dfb032791c13df077b6735b3de3ece32.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dfbc3dc5e7afb33d3760976fb532330d.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dfd645e8d984244d015a4d2aefae197d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dfdbc0db2b451d46a62a6fc839c070bb.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dfe591f7c1987501f188ccb4c02131f7.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\dff336da37e5204d82c10a61ba15fe16.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e0052fce0c5367dde43bbff7285c6ec6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e01ecc73a2a3103e10a7758467345bfc.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e02515153ad903b158d3ff64a2bd5f17.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e046653f897d355ad609a8b738929706.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e0480aa0971ccae292c5fedf964d999e.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e048565e73e6b76b0d9e665a4d628e76.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e052fc95b968869741f220ce32520d67.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e066ec0b6f83997b8420c2dcc885e12f.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e071c2cecce239c9093e847eea7cc28c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e0934559ba576068d011df1b356a23b8.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e0b13bb69a567546ef2453cbf8346eea.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e0f457fff6d9a2cdd2838ce7cff9ea78.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e11d83b8f7c2a31e72adb909740bc00c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1219d0064e30cbc09be248ec9a4a5a4.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e14187353defb169ab115cc36c900e94.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e17318f99a8cd5cfc1dbabd7107541e9.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e17d6a8ad8fc1c0440e36dee5cf04232.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1891792cf36821841b966184ea54f43.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1ccebf14c214e15fb6989be77d8961b.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1de8656298590fe1d0eb5debeb13cda.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1ebaa28e4409315f05605919845f80d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e1fb2f539ccde55b883e1df934d4144d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e20aac634a2d34fc5706131c14fc5a36.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e210e406ee5bdb7bd98b87ac9c4ab747.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2196a1fc9356884e61481196f898053.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e22c23bf512a337acec94cd71c9ad3ef.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2347ab6c6d87b4a54e2c3b3a4d13418.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e23e2ee8322d72da923faa2e3f95a26d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e248cd620787130c201c89d55a74b255.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e24bf8bd9eebe398650cd4fca9536c60.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e258236d6342c364d0375c23b0f1e875.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e26dde02e895d6d4541706e17080bd7b.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e28da3f8bec56dd53253a75d54777a3a.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2a79d15fb6b2bdb9b9e3801b232662e.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2ac05257f040dd13eba97dd5adfdf85.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2cb2b8d09484d3c68d7628f4f361031.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2d8a727d4549e17fe731e2d63c790c6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e2f1af5dad75c13ded28f8ccba734f0f.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e342e9b0bdf9d5f05e6e3de3948e36cb.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e346e22416a2fc12059522f5e560a3f6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e36725160d110bc5e86d7e55eb8f252d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e37213a9b0ffe1e9770ad9f72b123731.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3786ad2dff0eefeddba177422114e2a.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e39668a86a17a11c0c9802b5a36db524.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e396f4024088b48a457b7dd31667e9d0.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3b297bc7d0281331a674d107fb5d0eb.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3bf37179bbae6924230d708c6add144.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3e3dd69c33ae79c1f46c94b374d297c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3e7e02515a608bcfe25bc132ce548eb.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e3f025e2d094e81005937ede94d8099d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e401d8370763bd579a3002e6fe981bd7.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e40700a85a82eb2ea11c5752f9419917.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e40bdc714b0925ac52ea47d2871bfffb.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e40d5eacc550cd8cbb8ad0689249ff1b.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4122d6b1efc7266329f0ab5db456924.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4254bd0fd2195d081f7ae40738fda36.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4335eee8002a751492ec4b47d4fdb77.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e44af8b3c97602a4c119fb7cb95199cd.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e44e8761d931448f8ba48b505be9827f.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4680769569ca93d8f0601f7b9ba0c7e.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e471aae804055463911940e8d4025b3d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e48010e1847a56d96449b86af25e7592.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e48587ca70f6706f11b01ec5fb6fd83a.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4ac95f9f726d9ba85cf03dab06651bc.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4b77b662bf89d6eb30d661ea765d322.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4b96d18613ebd31cb47c9a1be7ca0f6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4c9a4013bef413c0140840973df4873.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4dfc6ad6bc51f0808e8e6a19274adc8.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4eafec0f2216a1774f3cd92dcc04678.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4ebf203b4999d11f9375c0d287d7b0d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4f77b884bdb7ba343b7d3a46beb0567.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4fc92fd64c85221c486be04ab824c6c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e4ff9115c3920bc10f90ba67fdd6a3cf.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5071fbe7731b62fd237eb7897c423c9.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e533025da39b6b6edb90eb18c5d57e8d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5689fe13ad71408cf1fd498ad427a7f.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e56b5bc0a1715a6114b8f166e4154306.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e571c62d801550e7a843d5d77fcb5bba.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e575bc93fc7c8a54a9a79b7a1b6ead41.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e57f0b8491c5ff217900054b58e32241.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5a5a842a1600eeab15d72dda9783cf2.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5ae15b0fdb796cd1d2049e690dbe92a.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5bbcc0bdc2c9013388ca3f5c534674c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5cb1f033e432140aafd497e7db2784a.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5f68567c57aff7f04fe277db8555972.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5fc14cd67e398974aa6b360f36d9088.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e5fe821f646c076fa5957e4b6dc863ed.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e607cf9e851cb4375b07ebf35cc990a6.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e609b59fab15ba7bd17448bc961980d1.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6133ef2d19f687a1ade6be05335ca8c.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e620eee2a9a8428a9c689053ad4b4a56.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e62d080513ee8a5017bcebe0c006adbe.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e63d86c5e406867038e9dd6d37448010.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e64ca711808679eec0a23e3ae01cb178.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e65650d44627441d0f3dbf8d1175f149.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6905422e034bc9cb2f604fa0158868d.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e69e973947087a1c2801aa201e68f181.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6a1e13bb72c1ac045e44767df2a60ac.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6a736c5a22976192d08beb181c1b645.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6b5051c9eefa4437e14ac15360b414f.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e6f110b10802fb4a9f54f41112a2d12f.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7071138d83f0ccd84d1d87f34c3719c.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e74c9d90bc37e0882669a4050b4ca2a3.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7609cb09a3cf66cc536cb5fc19d6d9f.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e763aa8e664aa78e356eedcc5adc05a5.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e77fa8f640a992bdc59cef87eb688c94.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e78f9bc00bb0577fbca783857b3c9b9a.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7979ce6e14b1c3be59ea67eda014866.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e79c2667347af60cbbd3ff972cc4b1b1.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7a3ce66bb9e537b0515013d5d4bc558.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7db4d6d01bb69b8d9a602e2a30431e7.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7dd2d8289c8f77e6b2d495d766800a8.jpg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7e30e58f0612f4f6afcdaba14ea6424.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7e527037be81219a4ef94739082c082.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e7febdc7d46cacbe2c376285f72f45e0.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e80e3d69bc2c0535b267e3b8ca221954.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e8253bb187679c4095f5c6dcfe074d86.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e82c4660f2a98c191cb0a69cd0a23f87.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e83fdcd990e41e9b6bd3e3affe4dd400.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e85bec2b1f3361d60d25364d108d68c8.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e89ad8972c6f1dc9404ab3b634136e64.jpeg,,degenerative,other,images,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\degenerative\osteophytes\images\e89bda7a0412ba958d85772eaaca17a1.jpeg,,degenerative,other,images,dataset_cleaned
